[02:34:57.090] RX[COM9]  49
[02:34:57.090] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.708] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.711] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.713] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.715] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.718] BAD_PACKET[COM9] unknown packet ID 0x35; discarded 1 byte(s)
[02:34:57.722] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.724] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.725] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.727] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.730] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.731] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.732] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.733] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.733] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.734] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.734] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.734] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.735] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.735] BAD_PACKET[COM9] unknown packet ID 0x44; discarded 1 byte(s)
[02:34:57.736] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.737] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.738] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.738] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.738] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.739] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.739] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.740] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.740] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.740] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.741] BAD_PACKET[COM9] unknown packet ID 0x7a; discarded 1 byte(s)
[02:34:57.741] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.749] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.756] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.760] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.760] BAD_PACKET[COM9] unknown packet ID 0x39; discarded 1 byte(s)
[02:34:57.761] BAD_PACKET[COM9] unknown packet ID 0x36; discarded 1 byte(s)
[02:34:57.761] BAD_PACKET[COM9] unknown packet ID 0x6b; discarded 1 byte(s)
[02:34:57.761] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.762] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.762] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.763] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.764] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.764] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.764] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.765] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.765] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.765] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.765] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.766] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.766] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.766] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.767] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.767] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.767] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.767] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.768] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.768] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.768] BAD_PACKET[COM9] unknown packet ID 0x7a; discarded 1 byte(s)
[02:34:57.769] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.769] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.769] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.769] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.770] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.770] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.770] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.771] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.771] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.771] BAD_PACKET[COM9] unknown packet ID 0x62; discarded 1 byte(s)
[02:34:57.771] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.772] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.772] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.772] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.773] BAD_PACKET[COM9] unknown packet ID 0x79; discarded 1 byte(s)
[02:34:57.773] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.773] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.773] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.774] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.774] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.774] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.775] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.775] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.775] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.775] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.776] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.776] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.776] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.776] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.777] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.777] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.777] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.778] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.778] BAD_PACKET[COM9] unknown packet ID 0x6b; discarded 1 byte(s)
[02:34:57.778] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.781] BAD_PACKET[COM9] unknown packet ID 0x2e; discarded 1 byte(s)
[02:34:57.781] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.782] BAD_PACKET[COM9] unknown packet ID 0x55; discarded 1 byte(s)
[02:34:57.782] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.782] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.783] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.783] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.783] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.783] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.784] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.784] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.784] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.784] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.785] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.785] BAD_PACKET[COM9] unknown packet ID 0x7a; discarded 1 byte(s)
[02:34:57.785] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.785] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.786] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.786] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.786] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.787] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.787] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.787] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.787] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.788] BAD_PACKET[COM9] unknown packet ID 0x62; discarded 1 byte(s)
[02:34:57.788] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.788] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.788] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.789] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.789] BAD_PACKET[COM9] unknown packet ID 0x79; discarded 1 byte(s)
[02:34:57.789] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.790] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.790] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.790] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.790] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.791] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.791] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.791] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.791] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.792] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.792] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.792] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.792] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.793] BAD_PACKET[COM9] unknown packet ID 0x2e; discarded 1 byte(s)
[02:34:57.793] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.793] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.794] RX[COM9]  49
[02:34:57.794] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.794] RX[COM9]  20 28 32 35 38 29 20 73 6c 65 65 70 5f 67 70 69 6f 3a 20 43 6f 6e 66 69 67 75 72 65 20 74 6f 20 69 73 6f 6c 61 74 65 20 61 6c 6c 20 47 50 49 4f 20 70 69 6e 73 20 69 6e 20 73 6c 65 65 70 20 73 74 61 74 65 0d 0a
[02:34:57.795] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.795] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.796] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.796] BAD_PACKET[COM9] unknown packet ID 0x35; discarded 1 byte(s)
[02:34:57.796] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.797] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.797] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.797] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.797] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.798] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.798] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.798] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.799] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.799] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.799] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.799] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.800] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.800] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.800] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.800] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.801] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.801] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.801] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.802] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.802] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.802] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.802] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.803] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.803] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.803] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.803] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.804] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.804] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.804] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.804] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.805] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.805] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.805] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.805] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.806] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.806] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.806] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.806] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.807] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.807] BAD_PACKET[COM9] unknown packet ID 0x47; discarded 1 byte(s)
[02:34:57.807] BAD_PACKET[COM9] unknown packet ID 0x50; discarded 1 byte(s)
[02:34:57.808] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.808] BAD_PACKET[COM9] unknown packet ID 0x4f; discarded 1 byte(s)
[02:34:57.808] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.808] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.809] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.809] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.809] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.809] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.810] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.811] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.811] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.811] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.812] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.812] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.812] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.812] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.813] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.813] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.813] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.813] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.814] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.814] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.814] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.815] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.815] RX[COM9]  49
[02:34:57.815] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.815] RX[COM9]  20 28 32 36 34 29 20 73 6c 65 65 70 5f 67 70 69 6f 3a 20 45 6e 61 62 6c 65 20 61 75 74 6f 6d 61 74 69 63 20 73 77 69 74 63 68 69 6e 67 20 6f 66 20 47 50 49 4f 20 73 6c 65 65 70 20 63 6f 6e 66 69 67 75 72 61 74 69 6f 6e 0d 0a
[02:34:57.816] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.816] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.816] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.816] BAD_PACKET[COM9] unknown packet ID 0x36; discarded 1 byte(s)
[02:34:57.817] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.817] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.817] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.817] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.818] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.818] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.818] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.818] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.819] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.819] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.819] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.820] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.820] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.820] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.820] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.821] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.821] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.821] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.821] BAD_PACKET[COM9] unknown packet ID 0x62; discarded 1 byte(s)
[02:34:57.822] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.822] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.822] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.822] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.823] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.823] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.823] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.824] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.824] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.824] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.824] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.825] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.825] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.825] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.825] BAD_PACKET[COM9] unknown packet ID 0x77; discarded 1 byte(s)
[02:34:57.826] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.826] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.826] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.827] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.827] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.827] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.828] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.828] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.828] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.828] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.829] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.829] BAD_PACKET[COM9] unknown packet ID 0x47; discarded 1 byte(s)
[02:34:57.829] BAD_PACKET[COM9] unknown packet ID 0x50; discarded 1 byte(s)
[02:34:57.829] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.830] BAD_PACKET[COM9] unknown packet ID 0x4f; discarded 1 byte(s)
[02:34:57.830] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.830] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.830] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.831] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.831] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.831] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.831] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.832] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.832] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.832] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.832] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.833] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.833] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.833] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.833] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.834] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.834] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.834] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.834] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.835] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.835] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.835] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.835] RX[COM9]  49
[02:34:57.836] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.836] RX[COM9]  20 28 32 37 31 29 20 6d 61 69 6e 5f 74 61 73 6b 3a 20 53 74 61 72 74 65 64 20 6f 6e 20 43 50 55 30 0d 0a
[02:34:57.836] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.836] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.837] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
