packet_index,byte_offset,packet_id,packet_type,frame_length,time_seconds,record_version,status_byte0,heartbeat_phase,low_g_valid,gyro_valid,imu_temperature_valid,flash_init_failed,high_g_valid,barometer_valid,logging_failed,sequence,uptime,low_accel_x,low_accel_y,low_accel_z,high_accel_x,high_accel_y,high_accel_z,gyro_x,gyro_y,gyro_z,lsm6_temperature,pressure,ms5607_temperature,barometric_altitude,witness_battery_voltage,raw_packet_hex
592,28416,WL,flash_sample,48,29.438,1,111,1,1,1,1,0,1,1,0,1026,29438,0.016592,0.037088,-1.023336,0.020834,-0.010417,-1.385461,-2.94,1.4,2.66,38.7421875,98358,39.53,249.996109009,5.084,57 4c 01 6f 00 00 04 02 00 00 72 fe 00 22 00 4c f7 cf 00 02 ff ff ff 7b ff d6 00 14 00 26 0d be 00 01 80 36 00 00 0f 71 43 79 ff 01 00 00 13 dc
593,28464,WL,flash_sample,48,29.458,1,103,1,1,1,0,0,1,1,0,1027,29458,0.017568,0.037088,-1.024312,0.052085,-0.031251,-1.416712,-2.38,1.96,0.7,38.76953125,98326,39.58,252.728210449,5.084,57 4c 01 67 00 00 04 03 00 00 73 12 00 24 00 4c f7 cd 00 05 ff fd ff 78 ff de 00 1c 00 0a 0d c5 00 01 80 16 00 00 0f 76 43 7c ba 6c 00 00 13 dc
594,28512,WL,flash_sample,48,29.478,1,103,1,1,1,0,0,1,1,0,1028,29478,0.01708,0.037576,-1.022848,0.041668,0.0,-1.385461,-1.54,0.98,0.77,38.73828125,98315,39.57,253.666213989,5.084,57 4c 01 67 00 00 04 04 00 00 73 26 00 23 00 4d f7 d0 00 04 00 00 ff 7b ff ea 00 0e 00 0b 0d bd 00 01 80 0b 00 00 0f 75 43 7d aa 8d 00 00 13 dc
595,28560,WL,flash_sample,48,29.498,1,111,1,1,1,1,0,1,1,0,1029,29498,0.017568,0.037576,-1.022848,0.010417,0.0,-1.385461,-1.33,0.56,0.77,38.7421875,98315,39.6,253.666213989,5.084,57 4c 01 6f 00 00 04 05 00 00 73 3a 00 24 00 4d f7 d0 00 01 00 00 ff 7b ff ed 00 08 00 0b 0d be 00 01 80 0b 00 00 0f 78 43 7d aa 8d 00 00 13 dc
596,28608,WL,flash_sample,48,29.518,1,111,1,1,1,1,0,1,1,0,1030,29518,0.01708,0.0366,-1.022848,0.041668,-0.010417,-1.385461,-1.26,0.49,0.77,38.75,98315,39.63,253.666213989,5.084,57 4c 01 6f 00 00 04 06 00 00 73 4e 00 23 00 4b f7 d0 00 04 ff ff ff 7b ff ee 00 07 00 0b 0d c0 00 01 80 0b 00 00 0f 7b 43 7d aa 8d 00 00 13 dc
597,28656,WL,flash_sample,48,29.538,1,111,1,1,1,1,0,1,1,0,1031,29538,0.017568,0.037088,-1.023336,0.010417,0.010417,-1.406295,-1.26,0.56,0.77,38.7265625,98320,39.65,253.238174438,4.944,57 4c 01 6f 00 00 04 07 00 00 73 62 00 24 00 4c f7 cf 00 01 00 01 ff 79 ff ee 00 08 00 0b 0d ba 00 01 80 10 00 00 0f 7d 43 7d 3c f9 00 00 13 50
598,28704,WL,flash_sample,48,29.558,1,111,1,1,1,1,0,1,1,0,1032,29558,0.01708,0.037088,-1.023824,0.010417,0.020834,-1.385461,-1.82,-0.07,2.66,38.7421875,98353,39.67,250.42414856,4.944,57 4c 01 6f 00 00 04 08 00 00 73 76 00 23 00 4c f7 ce 00 01 00 02 ff 7b ff e6 ff ff 00 26 0d be 00 01 80 31 00 00 0f 7f 43 7a 6c 95 00 00 13 50
599,28752,WL,flash_sample,48,29.578,1,103,1,1,1,0,0,1,1,0,1033,29578,0.01708,0.037088,-1.022848,0.010417,0.010417,-1.375044,-2.8,0.98,3.08,38.78125,98362,39.75,249.65524292,4.944,57 4c 01 67 00 00 04 09 00 00 73 8a 00 23 00 4c f7 d0 00 01 00 01 ff 7c ff d8 00 0e 00 2c 0d c8 00 01 80 3a 00 00 0f 87 43 79 a7 be 00 00 13 50
600,28800,WL,flash_sample,48,29.598,1,103,1,1,1,0,0,1,1,0,1034,29598,0.01708,0.037576,-1.023336,0.041668,0.010417,-1.406295,-2.94,1.4,2.66,38.73828125,98362,39.79,249.65524292,4.944,57 4c 01 67 00 00 04 0a 00 00 73 9e 00 23 00 4d f7 cf 00 04 00 01 ff 79 ff d6 00 14 00 26 0d bd 00 01 80 3a 00 00 0f 8b 43 79 a7 be 00 00 13 50
601,28848,WL,flash_sample,48,29.618,1,111,1,1,1,1,0,1,1,0,1035,29618,0.017568,0.037576,-1.023824,0.062502,0.0,-1.375044,-2.94,1.47,2.66,38.76171875,98363,39.81,249.57069397,4.944,57 4c 01 6f 00 00 04 0b 00 00 73 b2 00 24 00 4d f7 ce 00 06 00 00 ff 7c ff d6 00 15 00 26 0d c3 00 01 80 3b 00 00 0f 8d 43 79 92 19 00 00 13 50
602,28896,WL,flash_sample,48,29.638,1,111,1,1,1,1,0,1,1,0,1036,29638,0.017568,0.037088,-1.023824,0.062502,0.0,-1.385461,-2.94,1.4,2.73,38.8125,98362,39.84,249.65524292,5.076,57 4c 01 6f 00 00 04 0c 00 00 73 c6 00 24 00 4c f7 ce 00 06 00 00 ff 7b ff d6 00 14 00 27 0d d0 00 01 80 3a 00 00 0f 90 43 79 a7 be 00 00 13 d4
603,28944,WL,flash_sample,48,29.658,1,111,1,1,1,1,0,1,1,0,1037,29658,0.01708,0.037088,-1.022848,0.041668,0.031251,-1.375044,-2.94,1.4,2.66,38.75390625,98364,39.86,249.48614502,5.076,57 4c 01 6f 00 00 04 0d 00 00 73 da 00 23 00 4c f7 d0 00 04 00 03 ff 7c ff d6 00 14 00 26 0d c1 00 01 80 3c 00 00 0f 92 43 79 7c 74 00 00 13 d4
604,28992,WL,flash_sample,48,29.678,1,111,1,1,1,1,0,1,1,0,1038,29678,0.018056,0.037088,-1.022848,0.041668,-0.010417,-1.375044,-2.94,1.4,2.66,38.7890625,98365,39.89,249.401596069,5.076,57 4c 01 6f 00 00 04 0e 00 00 73 ee 00 25 00 4c f7 d0 00 04 ff ff ff 7c ff d6 00 14 00 26 0d ca 00 01 80 3d 00 00 0f 95 43 79 66 cf 00 00 13 d4
605,29040,WL,flash_sample,48,29.698,1,103,1,1,1,0,0,1,1,0,1039,29698,0.017568,0.037576,-1.023824,0.041668,0.0,-1.395878,-2.94,1.47,2.66,38.7734375,98366,39.91,249.31439209,5.076,57 4c 01 67 00 00 04 0f 00 00 74 02 00 24 00 4d f7 ce 00 04 00 00 ff 7a ff d6 00 15 00 26 0d c6 00 01 80 3e 00 00 0f 97 43 79 50 7c 00 00 13 d4
606,29088,WL,flash_sample,48,29.718,1,103,1,1,1,0,0,1,1,0,1040,29718,0.01708,0.037088,-1.024312,0.052085,0.020834,-1.395878,-2.94,1.47,2.66,38.7734375,98365,39.93,249.401596069,5.076,57 4c 01 67 00 00 04 10 00 00 74 16 00 23 00 4c f7 cd 00 05 00 02 ff 7a ff d6 00 15 00 26 0d c6 00 01 80 3d 00 00 0f 99 43 79 66 cf 00 00 13 d4
607,29136,WL,flash_sample,48,29.738,1,111,1,1,1,1,0,1,1,0,1041,29738,0.01708,0.037576,-1.023336,0.062502,0.010417,-1.416712,-2.94,1.4,2.66,38.83203125,98366,39.95,249.31439209,5.096,57 4c 01 6f 00 00 04 11 00 00 74 2a 00 23 00 4d f7 cf 00 06 00 01 ff 78 ff d6 00 14 00 26 0d d5 00 01 80 3e 00 00 0f 9b 43 79 50 7c 00 00 13 e8
608,29184,WL,flash_sample,48,29.758,1,111,1,1,1,1,0,1,1,0,1042,29758,0.017568,0.036112,-1.023824,0.041668,0.010417,-1.395878,-3.01,1.47,2.59,38.78515625,98366,39.97,249.31439209,5.096,57 4c 01 6f 00 00 04 12 00 00 74 3e 00 24 00 4a f7 ce 00 04 00 01 ff 7a ff d5 00 15 00 25 0d c9 00 01 80 3e 00 00 0f 9d 43 79 50 7c 00 00 13 e8
609,29232,WL,flash_sample,48,29.778,1,111,1,1,1,1,0,1,1,0,1043,29778,0.017568,0.037088,-1.023824,0.010417,-0.020834,-1.416712,-2.94,1.47,2.73,38.83203125,98365,39.99,249.401596069,5.096,57 4c 01 6f 00 00 04 13 00 00 74 52 00 24 00 4c f7 ce 00 01 ff fe ff 78 ff d6 00 15 00 27 0d d5 00 01 80 3d 00 00 0f 9f 43 79 66 cf 00 00 13 e8
610,29280,WL,flash_sample,48,29.798,1,111,1,1,1,1,0,1,1,0,1044,29798,0.017568,0.037088,-1.023824,0.041668,0.0,-1.385461,-2.94,1.4,2.66,38.79296875,98368,40.0,249.145294189,5.096,57 4c 01 6f 00 00 04 14 00 00 74 66 00 24 00 4c f7 ce 00 04 00 00 ff 7b ff d6 00 14 00 26 0d cb 00 01 80 40 00 00 0f a0 43 79 25 32 00 00 13 e8
611,29328,WL,flash_sample,48,29.818,1,103,1,1,1,0,0,1,1,0,1045,29818,0.018056,0.0366,-1.023824,0.052085,-0.010417,-1.385461,-2.94,1.4,2.66,38.80859375,98369,40.02,249.060745239,5.096,57 4c 01 67 00 00 04 15 00 00 74 7a 00 25 00 4b f7 ce 00 05 ff ff ff 7b ff d6 00 14 00 26 0d cf 00 01 80 41 00 00 0f a2 43 79 0f 8d 00 00 13 e8
612,29376,WL,flash_sample,48,29.838,1,103,1,1,1,0,0,1,1,0,1046,29838,0.018056,0.037088,-1.023824,0.020834,0.010417,-1.385461,-2.94,1.4,2.8,38.79296875,98370,40.03,248.97354126,5.104,57 4c 01 67 00 00 04 16 00 00 74 8e 00 25 00 4c f7 ce 00 02 00 01 ff 7b ff d6 00 14 00 28 0d cb 00 01 80 42 00 00 0f a3 43 78 f9 3a 00 00 13 f0
613,29424,WL,flash_sample,48,29.858,1,111,1,1,1,1,0,1,1,0,1047,29858,0.017568,0.037088,-1.0248,0.031251,0.020834,-1.385461,-3.01,1.47,2.73,38.83984375,98369,40.04,249.060745239,5.104,57 4c 01 6f 00 00 04 17 00 00 74 a2 00 24 00 4c f7 cc 00 03 00 02 ff 7b ff d5 00 15 00 27 0d d7 00 01 80 41 00 00 0f a4 43 79 0f 8d 00 00 13 f0
614,29472,WL,flash_sample,48,29.878,1,111,1,1,1,1,0,1,1,0,1048,29878,0.01708,0.037576,-1.024312,0.031251,0.031251,-1.364627,-2.94,1.4,2.66,38.81640625,98367,40.05,249.22984314,5.104,57 4c 01 6f 00 00 04 18 00 00 74 b6 00 23 00 4d f7 cd 00 03 00 03 ff 7d ff d6 00 14 00 26 0d d1 00 01 80 3f 00 00 0f a5 43 79 3a d7 00 00 13 f0
615,29520,WL,flash_sample,48,29.898,1,111,1,1,1,1,0,1,1,0,1049,29898,0.01708,0.037088,-1.023336,0.062502,0.031251,-1.395878,-2.94,1.4,2.66,38.80859375,98368,40.07,249.145294189,5.104,57 4c 01 6f 00 00 04 19 00 00 74 ca 00 23 00 4c f7 cf 00 06 00 03 ff 7a ff d6 00 14 00 26 0d cf 00 01 80 40 00 00 0f a7 43 79 25 32 00 00 13 f0
616,29568,WL,flash_sample,48,29.918,1,103,1,1,1,0,0,1,1,0,1050,29918,0.017568,0.037576,-1.023824,0.072919,-0.010417,-1.364627,-3.01,1.47,2.8,38.80859375,98369,40.08,249.060745239,5.104,57 4c 01 67 00 00 04 1a 00 00 74 de 00 24 00 4d f7 ce 00 07 ff ff ff 7d ff d5 00 15 00 28 0d cf 00 01 80 41 00 00 0f a8 43 79 0f 8d 00 00 13 f0
617,29616,WL,flash_sample,48,29.938,1,103,1,1,1,0,0,1,1,0,1051,29938,0.017568,0.037088,-1.022848,0.072919,-0.020834,-1.416712,-2.94,1.47,2.73,38.80078125,98369,40.08,249.060745239,5.088,57 4c 01 67 00 00 04 1b 00 00 74 f2 00 24 00 4c f7 d0 00 07 ff fe ff 78 ff d6 00 15 00 27 0d cd 00 01 80 41 00 00 0f a8 43 79 0f 8d 00 00 13 e0
618,29664,WL,flash_sample,48,29.958,1,103,1,1,1,0,0,1,1,0,1052,29958,0.018056,0.037088,-1.023336,0.041668,0.0,-1.375044,-2.94,1.47,2.73,38.83984375,98368,40.1,249.145294189,5.088,57 4c 01 67 00 00 04 1c 00 00 75 06 00 25 00 4c f7 cf 00 04 00 00 ff 7c ff d6 00 15 00 27 0d d7 00 01 80 40 00 00 0f aa 43 79 25 32 00 00 13 e0
619,29712,WL,flash_sample,48,29.978,1,111,1,1,1,1,0,1,1,0,1053,29978,0.018056,0.037088,-1.023336,0.020834,0.010417,-1.395878,-2.94,1.47,2.73,38.8515625,98369,40.11,249.060745239,5.088,57 4c 01 6f 00 00 04 1d 00 00 75 1a 00 25 00 4c f7 cf 00 02 00 01 ff 7a ff d6 00 15 00 27 0d da 00 01 80 41 00 00 0f ab 43 79 0f 8d 00 00 13 e0
620,29760,WL,flash_sample,48,29.998,1,111,1,1,1,1,0,1,1,0,1054,29998,0.01708,0.0366,-1.023336,0.020834,0.0,-1.364627,-2.94,1.47,2.66,38.81640625,98371,40.12,248.88899231,5.088,57 4c 01 6f 00 00 04 1e 00 00 75 2e 00 23 00 4b f7 cf 00 02 00 00 ff 7d ff d6 00 15 00 26 0d d1 00 01 80 43 00 00 0f ac 43 78 e3 95 00 00 13 e0
621,29808,WL,flash_sample,48,30.018,1,103,1,1,1,0,0,1,1,0,1055,30018,0.016592,0.037576,-1.02236,0.062502,0.020834,-1.364627,-2.94,1.4,2.73,38.81640625,98371,40.12,248.88899231,5.088,57 4c 01 67 00 00 04 1f 00 00 75 42 00 22 00 4d f7 d1 00 06 00 02 ff 7d ff d6 00 14 00 27 0d d1 00 01 80 43 00 00 0f ac 43 78 e3 95 00 00 13 e0
622,29856,WL,flash_sample,48,30.038,1,103,1,1,1,0,0,1,1,0,1056,30038,0.016592,0.037576,-1.02236,0.062502,0.020834,-1.364627,-2.94,1.4,2.73,38.81640625,98371,40.12,248.88899231,5.088,57 4c 01 67 00 00 04 20 00 00 75 56 00 22 00 4d f7 d1 00 06 00 02 ff 7d ff d6 00 14 00 27 0d d1 00 01 80 43 00 00 0f ac 43 78 e3 95 00 00 13 e0
623,29904,WL,flash_sample,48,30.058,1,103,1,1,1,0,0,1,1,0,1057,30058,0.016592,0.037576,-1.02236,0.062502,0.020834,-1.364627,-2.94,1.4,2.73,38.81640625,98371,40.12,248.88899231,5.088,57 4c 01 67 00 00 04 21 00 00 75 6a 00 22 00 4d f7 d1 00 06 00 02 ff 7d ff d6 00 14 00 27 0d d1 00 01 80 43 00 00 0f ac 43 78 e3 95 00 00 13 e0
624,29952,WL,flash_sample,48,30.078,1,103,1,1,1,0,0,1,1,0,1058,30078,0.016592,0.037576,-1.02236,0.062502,0.020834,-1.364627,-2.94,1.4,2.73,38.81640625,98371,40.12,248.88899231,5.088,57 4c 01 67 00 00 04 22 00 00 75 7e 00 22 00 4d f7 d1 00 06 00 02 ff 7d ff d6 00 14 00 27 0d d1 00 01 80 43 00 00 0f ac 43 78 e3 95 00 00 13 e0
625,30000,WL,flash_sample,48,30.098,1,111,1,1,1,1,0,1,1,0,1059,30098,0.01708,0.037576,-1.02236,0.0,0.031251,-1.364627,-0.84,-0.84,1.54,38.83984375,98426,40.14,244.198959351,5.112,57 4c 01 6f 00 00 04 23 00 00 75 92 00 23 00 4d f7 d1 00 00 00 03 ff 7d ff f4 ff f4 00 16 0d d7 00 01 80 7a 00 00 0f ae 43 74 32 ef 00 00 13 f8
626,30048,WL,flash_sample,48,30.118,1,111,1,1,1,1,0,1,1,0,1060,30118,0.01708,0.037088,-1.02236,0.020834,0.020834,-1.385461,-1.82,-0.07,2.66,38.859375,98364,39.85,249.48614502,5.112,57 4c 01 6f 00 00 04 24 00 00 75 a6 00 23 00 4c f7 d1 00 02 00 02 ff 7b ff e6 ff ff 00 26 0d dc 00 01 80 3c 00 00 0f 91 43 79 7c 74 00 00 13 f8
627,30096,WL,flash_sample,48,30.138,1,110,0,1,1,1,0,1,1,0,1061,30138,0.017568,0.037576,-1.023824,0.041668,-0.020834,-1.395878,-2.87,1.05,3.01,38.8828125,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 25 00 00 75 ba 00 24 00 4d f7 ce 00 04 ff fe ff 7a ff d7 00 0f 00 2b 0d e2 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
628,30144,WL,flash_sample,48,30.158,1,110,0,1,1,1,0,1,1,0,1062,30158,0.017568,0.037576,-1.023824,0.041668,-0.020834,-1.395878,-2.87,1.05,3.01,38.8828125,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 26 00 00 75 ce 00 24 00 4d f7 ce 00 04 ff fe ff 7a ff d7 00 0f 00 2b 0d e2 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
629,30192,WL,flash_sample,48,30.178,1,110,0,1,1,1,0,1,1,0,1063,30178,0.017568,0.037576,-1.023824,0.041668,-0.020834,-1.395878,-2.87,1.05,3.01,38.8828125,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 27 00 00 75 e2 00 24 00 4d f7 ce 00 04 ff fe ff 7a ff d7 00 0f 00 2b 0d e2 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
630,30240,WL,flash_sample,48,30.198,1,110,0,1,1,1,0,1,1,0,1064,30198,0.017568,0.037576,-1.023824,0.041668,-0.020834,-1.395878,-2.87,1.05,3.01,38.8828125,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 28 00 00 75 f6 00 24 00 4d f7 ce 00 04 ff fe ff 7a ff d7 00 0f 00 2b 0d e2 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
631,30288,WL,flash_sample,48,30.218,1,110,0,1,1,1,0,1,1,0,1065,30218,0.017568,0.037576,-1.023824,0.041668,-0.020834,-1.395878,-2.87,1.05,3.01,38.8828125,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 29 00 00 76 0a 00 24 00 4d f7 ce 00 04 ff fe ff 7a ff d7 00 0f 00 2b 0d e2 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
632,30336,WL,flash_sample,48,30.238,1,110,0,1,1,1,0,1,1,0,1066,30238,0.017568,0.037576,-1.023824,0.041668,-0.020834,-1.395878,-2.87,1.05,3.01,38.8828125,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 2a 00 00 76 1e 00 24 00 4d f7 ce 00 04 ff fe ff 7a ff d7 00 0f 00 2b 0d e2 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
633,30384,WL,flash_sample,48,30.258,1,110,0,1,1,1,0,1,1,0,1067,30258,0.017568,0.037576,-1.023824,0.041668,-0.020834,-1.395878,-2.87,1.05,3.01,38.8828125,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 2b 00 00 76 32 00 24 00 4d f7 ce 00 04 ff fe ff 7a ff d7 00 0f 00 2b 0d e2 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
634,30432,WL,flash_sample,48,30.278,1,110,0,1,1,1,0,1,1,0,1068,30278,0.018056,0.038064,-1.021872,0.093753,0.031251,-1.395878,-0.28,0.07,-0.21,38.83984375,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 2c 00 00 76 46 00 25 00 4e f7 d2 00 09 00 03 ff 7a ff fc 00 01 ff fd 0d d7 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
635,30480,WL,flash_sample,48,30.298,1,110,0,1,1,1,0,1,1,0,1069,30298,0.018056,0.038064,-1.021872,0.093753,0.031251,-1.395878,-0.28,0.07,-0.21,38.83984375,98362,39.87,249.65524292,5.092,57 4c 01 6e 00 00 04 2d 00 00 76 5a 00 25 00 4e f7 d2 00 09 00 03 ff 7a ff fc 00 01 ff fd 0d d7 00 01 80 3a 00 00 0f 93 43 79 a7 be 00 00 13 e4
636,30528,WL,flash_sample,48,30.318,1,64,0,0,0,0,0,0,1,0,1070,30318,0.017568,0.037088,-1.022848,0.031251,0.010417,-1.364627,-0.21,-0.07,-0.07,38.86328125,98412,39.9,245.393264771,4.98,57 4c 01 40 00 00 04 2e 00 00 76 6e 00 24 00 4c f7 d0 00 03 00 01 ff 7d ff fd ff ff ff ff 0d dd 00 01 80 6c 00 00 0f 96 43 75 64 ad 00 00 13 74
637,30576,WL,flash_sample,48,30.338,1,110,0,1,1,1,0,1,1,0,1071,30338,0.01708,0.037088,-1.022848,0.041668,0.010417,-1.395878,-0.91,-0.07,0.77,38.859375,98315,39.37,253.666213989,4.964,57 4c 01 6e 00 00 04 2f 00 00 76 82 00 23 00 4c f7 d0 00 04 00 01 ff 7a ff f3 ff ff 00 0b 0d dc 00 01 80 0b 00 00 0f 61 43 7d aa 8d 00 00 13 64
638,30624,WL,flash_sample,48,30.358,1,110,0,1,1,1,0,1,1,0,1072,30358,0.01708,0.037576,-1.022848,0.020834,0.031251,-1.385461,-1.33,-0.35,2.17,38.875,98351,39.46,250.595901489,4.964,57 4c 01 6e 00 00 04 30 00 00 76 96 00 23 00 4d f7 d0 00 02 00 03 ff 7b ff ed ff fb 00 1f 0d e0 00 01 80 2f 00 00 0f 6a 43 7a 98 8d 00 00 13 64
639,30672,WL,flash_sample,48,30.378,1,110,0,1,1,1,0,1,1,0,1073,30378,0.018056,0.037088,-1.022848,0.041668,0.020834,-1.395878,-2.8,1.05,2.94,38.8828125,98352,39.53,250.50869751,4.964,57 4c 01 6e 00 00 04 31 00 00 76 aa 00 25 00 4c f7 d0 00 04 00 02 ff 7a ff d8 00 0f 00 2a 0d e2 00 01 80 30 00 00 0f 71 43 7a 82 3a 00 00 13 64
640,30720,WL,flash_sample,48,30.398,1,102,0,1,1,0,0,1,1,0,1074,30398,0.017568,0.037576,-1.023824,0.020834,0.031251,-1.395878,-2.94,1.47,2.66,38.890625,98352,39.58,250.50869751,4.964,57 4c 01 66 00 00 04 32 00 00 76 be 00 24 00 4d f7 ce 00 02 00 03 ff 7a ff d6 00 15 00 26 0d e4 00 01 80 30 00 00 0f 76 43 7a 82 3a 00 00 13 64
641,30768,WL,flash_sample,48,30.418,1,102,0,1,1,0,0,1,1,0,1075,30418,0.018056,0.037088,-1.023336,0.010417,0.0,-1.364627,-2.87,1.47,2.66,38.890625,98355,39.63,250.255050659,4.964,57 4c 01 66 00 00 04 33 00 00 76 d2 00 25 00 4c f7 cf 00 01 00 00 ff 7d ff d7 00 15 00 26 0d e4 00 01 80 33 00 00 0f 7b 43 7a 41 4b 00 00 13 64
642,30816,WL,flash_sample,48,30.438,1,110,0,1,1,1,0,1,1,0,1076,30438,0.01708,0.037088,-1.023336,0.020834,0.0,-1.364627,-2.94,1.4,2.66,38.890625,98355,39.68,250.255050659,5.096,57 4c 01 6e 00 00 04 34 00 00 76 e6 00 23 00 4c f7 cf 00 02 00 00 ff 7d ff d6 00 14 00 26 0d e4 00 01 80 33 00 00 0f 80 43 7a 41 4b 00 00 13 e8
643,30864,WL,flash_sample,48,30.458,1,110,0,1,1,1,0,1,1,0,1077,30458,0.018056,0.037088,-1.023824,0.072919,0.020834,-1.375044,-2.52,2.1,0.63,38.9140625,98325,39.68,252.812774658,5.096,57 4c 01 6e 00 00 04 35 00 00 76 fa 00 25 00 4c f7 ce 00 07 00 02 ff 7c ff dc 00 1e 00 09 0d ea 00 01 80 15 00 00 0f 80 43 7c d0 12 00 00 13 e8
644,30912,WL,flash_sample,48,30.478,1,110,0,1,1,1,0,1,1,0,1078,30478,0.01708,0.037088,-1.023336,0.031251,-0.052085,-1.406295,-1.61,0.98,0.77,38.90625,98319,39.71,253.325363159,5.096,57 4c 01 6e 00 00 04 36 00 00 77 0e 00 23 00 4c f7 cf 00 03 ff fb ff 79 ff e9 00 0e 00 0b 0d e8 00 01 80 0f 00 00 0f 83 43 7d 53 4b 00 00 13 e8
645,30960,WL,flash_sample,48,30.498,1,110,0,1,1,1,0,1,1,0,1079,30498,0.01708,0.037088,-1.022848,0.041668,-0.020834,-1.406295,-1.33,0.63,0.77,38.87890625,98319,39.73,253.325363159,5.096,57 4c 01 6e 00 00 04 37 00 00 77 22 00 23 00 4c f7 d0 00 04 ff fe ff 79 ff ed 00 09 00 0b 0d e1 00 01 80 0f 00 00 0f 85 43 7d 53 4b 00 00 13 e8
646,31008,WL,flash_sample,48,30.518,1,102,0,1,1,0,0,1,1,0,1080,30518,0.018056,0.037088,-1.022848,0.041668,-0.010417,-1.395878,-1.26,0.49,0.84,38.890625,98318,39.76,253.409927368,5.096,57 4c 01 66 00 00 04 38 00 00 77 36 00 25 00 4c f7 d0 00 04 ff ff ff 7a ff ee 00 07 00 0c 0d e4 00 01 80 0e 00 00 0f 88 43 7d 68 f1 00 00 13 e8
647,31056,WL,flash_sample,48,30.538,1,102,0,1,1,0,0,1,1,0,1081,30538,0.017568,0.037088,-1.023336,0.052085,0.0,-1.416712,-1.26,0.56,0.77,38.8828125,98318,39.78,253.409927368,4.956,57 4c 01 66 00 00 04 39 00 00 77 4a 00 24 00 4c f7 cf 00 05 00 00 ff 78 ff ee 00 08 00 0b 0d e2 00 01 80 0e 00 00 0f 8a 43 7d 68 f1 00 00 13 5c
648,31104,WL,flash_sample,48,30.558,1,110,0,1,1,1,0,1,1,0,1082,30558,0.018056,0.037088,-1.023336,0.041668,0.0,-1.385461,-1.75,-0.07,2.59,38.88671875,98360,39.85,249.82699585,4.956,57 4c 01 6e 00 00 04 3a 00 00 77 5e 00 25 00 4c f7 cf 00 04 00 00 ff 7b ff e7 ff ff 00 25 0d e3 00 01 80 38 00 00 0f 91 43 79 d3 b6 00 00 13 5c
649,31152,WL,flash_sample,48,30.578,1,110,0,1,1,1,0,1,1,0,1083,30578,0.018056,0.037088,-1.022848,-0.020834,0.031251,-1.406295,-2.66,0.91,3.15,38.8671875,98362,39.89,249.65524292,4.956,57 4c 01 6e 00 00 04 3b 00 00 77 72 00 25 00 4c f7 d0 ff fe 00 03 ff 79 ff da 00 0d 00 2d 0d de 00 01 80 3a 00 00 0f 95 43 79 a7 be 00 00 13 5c
650,31200,WL,flash_sample,48,30.598,1,110,0,1,1,1,0,1,1,0,1084,30598,0.01708,0.037088,-1.023824,-0.010417,0.0,-1.395878,-2.94,1.47,2.73,38.875,98360,39.92,249.82699585,4.956,57 4c 01 6e 00 00 04 3c 00 00 77 86 00 23 00 4c f7 ce ff ff 00 00 ff 7a ff d6 00 15 00 27 0d e0 00 01 80 38 00 00 0f 98 43 79 d3 b6 00 00 13 5c
651,31248,WL,flash_sample,48,30.618,1,102,0,1,1,0,0,1,1,0,1085,30618,0.017568,0.037088,-1.023824,0.010417,0.0,-1.395878,-2.87,1.4,2.66,38.90234375,98361,39.94,249.742446899,4.956,57 4c 01 66 00 00 04 3d 00 00 77 9a 00 24 00 4c f7 ce 00 01 00 00 ff 7a ff d7 00 14 00 26 0d e7 00 01 80 39 00 00 0f 9a 43 79 be 11 00 00 13 5c
652,31296,WL,flash_sample,48,30.638,1,102,0,1,1,0,0,1,1,0,1086,30638,0.017568,0.0366,-1.023824,0.0,-0.010417,-1.395878,-3.01,1.47,2.66,38.91796875,98364,39.97,249.48614502,5.1,57 4c 01 66 00 00 04 3e 00 00 77 ae 00 24 00 4b f7 ce 00 00 ff ff ff 7a ff d5 00 15 00 26 0d eb 00 01 80 3c 00 00 0f 9d 43 79 7c 74 00 00 13 ec
653,31344,WL,flash_sample,48,30.658,1,102,0,1,1,0,0,1,1,0,1087,30658,0.017568,0.037576,-1.023336,0.010417,0.0,-1.427129,-2.94,1.4,2.66,38.94140625,98363,40.0,249.57069397,5.1,57 4c 01 66 00 00 04 3f 00 00 77 c2 00 24 00 4d f7 cf 00 01 00 00 ff 77 ff d6 00 14 00 26 0d f1 00 01 80 3b 00 00 0f a0 43 79 92 19 00 00 13 ec
