packet_index,byte_offset,packet_id,packet_type,frame_length,time_seconds,record_version,status_byte0,heartbeat_phase,low_g_valid,gyro_valid,imu_temperature_valid,flash_init_failed,high_g_valid,barometer_valid,logging_failed,sequence,uptime,low_accel_x,low_accel_y,low_accel_z,high_accel_x,high_accel_y,high_accel_z,gyro_x,gyro_y,gyro_z,lsm6_temperature,pressure,ms5607_temperature,barometric_altitude,witness_battery_voltage,raw_packet_hex
379,18192,WL,flash_sample,48,21.328,1,103,1,1,1,0,0,1,1,0,379,21328,0.035624,0.031232,-1.027728,0.083336,0.020834,-1.35421,-3.15,1.54,2.8,52.41015625,98337,52.69,251.787567139,5.124,57 4c 01 67 00 00 01 7b 00 00 53 50 00 49 00 40 f7 c6 00 08 00 02 ff 7e ff d3 00 16 00 28 1b 69 00 01 80 21 00 00 14 95 43 7b c9 9e 00 00 14 04
380,18240,WL,flash_sample,48,21.348,1,103,1,1,1,0,0,1,1,0,380,21348,0.035624,0.03172,-1.028216,0.062502,-0.020834,-1.333376,-3.15,1.47,2.8,52.4296875,98339,52.72,251.618453979,5.124,57 4c 01 67 00 00 01 7c 00 00 53 64 00 49 00 41 f7 c5 00 06 ff fe ff 80 ff d3 00 15 00 28 1b 6e 00 01 80 23 00 00 14 98 43 7b 9e 53 00 00 14 04
381,18288,WL,flash_sample,48,21.368,1,111,1,1,1,1,0,1,1,0,381,21368,0.035624,0.031232,-1.027728,0.020834,-0.020834,-1.322959,-3.15,1.54,2.87,52.3828125,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 7d 00 00 53 78 00 49 00 40 f7 c6 00 02 ff fe ff 81 ff d3 00 16 00 29 1b 62 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
382,18336,WL,flash_sample,48,21.388,1,111,1,1,1,1,0,1,1,0,382,21388,0.035624,0.031232,-1.027728,0.020834,-0.020834,-1.322959,-3.15,1.54,2.87,52.3828125,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 7e 00 00 53 8c 00 49 00 40 f7 c6 00 02 ff fe ff 81 ff d3 00 16 00 29 1b 62 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
383,18384,WL,flash_sample,48,21.408,1,111,1,1,1,1,0,1,1,0,383,21408,0.035624,0.031232,-1.027728,0.020834,-0.020834,-1.322959,-3.15,1.54,2.87,52.3828125,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 7f 00 00 53 a0 00 49 00 40 f7 c6 00 02 ff fe ff 81 ff d3 00 16 00 29 1b 62 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
384,18432,WL,flash_sample,48,21.428,1,111,1,1,1,1,0,1,1,0,384,21428,0.035624,0.031232,-1.027728,0.020834,-0.020834,-1.322959,-3.15,1.54,2.87,52.3828125,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 80 00 00 53 b4 00 49 00 40 f7 c6 00 02 ff fe ff 81 ff d3 00 16 00 29 1b 62 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
385,18480,WL,flash_sample,48,21.448,1,111,1,1,1,1,0,1,1,0,385,21448,0.034648,0.03172,-1.025776,0.052085,0.0,-1.333376,-0.21,-0.49,0.14,52.40234375,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 81 00 00 53 c8 00 47 00 41 f7 ca 00 05 00 00 ff 80 ff fd ff f9 00 02 1b 67 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
386,18528,WL,flash_sample,48,21.468,1,111,1,1,1,1,0,1,1,0,386,21468,0.034648,0.03172,-1.025776,0.052085,0.0,-1.333376,-0.21,-0.49,0.14,52.40234375,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 82 00 00 53 dc 00 47 00 41 f7 ca 00 05 00 00 ff 80 ff fd ff f9 00 02 1b 67 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
387,18576,WL,flash_sample,48,21.488,1,111,1,1,1,1,0,1,1,0,387,21488,0.034648,0.03172,-1.025776,0.052085,0.0,-1.333376,-0.21,-0.49,0.14,52.40234375,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 83 00 00 53 f0 00 47 00 41 f7 ca 00 05 00 00 ff 80 ff fd ff f9 00 02 1b 67 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
388,18624,WL,flash_sample,48,21.508,1,111,1,1,1,1,0,1,1,0,388,21508,0.034648,0.03172,-1.025776,0.052085,0.0,-1.333376,-0.21,-0.49,0.14,52.40234375,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 84 00 00 54 04 00 47 00 41 f7 ca 00 05 00 00 ff 80 ff fd ff f9 00 02 1b 67 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
389,18672,WL,flash_sample,48,21.528,1,111,1,1,1,1,0,1,1,0,389,21528,0.034648,0.03172,-1.025776,0.052085,0.0,-1.333376,-0.21,-0.49,0.14,52.40234375,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 85 00 00 54 18 00 47 00 41 f7 ca 00 05 00 00 ff 80 ff fd ff f9 00 02 1b 67 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
390,18720,WL,flash_sample,48,21.548,1,111,1,1,1,1,0,1,1,0,390,21548,0.034648,0.03172,-1.025776,0.052085,0.0,-1.333376,-0.21,-0.49,0.14,52.40234375,98336,52.75,251.874755859,5.124,57 4c 01 6f 00 00 01 86 00 00 54 2c 00 47 00 41 f7 ca 00 05 00 00 ff 80 ff fd ff f9 00 02 1b 67 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 04
391,18768,WL,flash_sample,48,21.569,1,111,1,1,1,1,0,1,1,0,391,21569,0.034648,0.032208,-1.025776,0.031251,0.010417,-1.343793,-0.14,0.07,-0.35,52.36328125,98391,52.78,247.1847229,5.124,57 4c 01 6f 00 00 01 87 00 00 54 41 00 47 00 42 f7 ca 00 03 00 01 ff 7f ff fe 00 01 ff fb 1b 5d 00 01 80 57 00 00 14 9e 43 77 2f 4a 00 00 14 04
392,18816,WL,flash_sample,48,21.588,1,111,1,1,1,1,0,1,1,0,392,21588,0.034648,0.032208,-1.025776,0.031251,0.010417,-1.343793,-0.14,0.07,-0.35,52.36328125,98391,52.78,247.1847229,5.124,57 4c 01 6f 00 00 01 88 00 00 54 54 00 47 00 42 f7 ca 00 03 00 01 ff 7f ff fe 00 01 ff fb 1b 5d 00 01 80 57 00 00 14 9e 43 77 2f 4a 00 00 14 04
393,18864,WL,flash_sample,48,21.608,1,111,1,1,1,1,0,1,1,0,393,21608,0.034648,0.032208,-1.025776,0.031251,0.010417,-1.343793,-0.14,0.07,-0.35,52.36328125,98391,52.78,247.1847229,5.124,57 4c 01 6f 00 00 01 89 00 00 54 68 00 47 00 42 f7 ca 00 03 00 01 ff 7f ff fe 00 01 ff fb 1b 5d 00 01 80 57 00 00 14 9e 43 77 2f 4a 00 00 14 04
394,18912,WL,flash_sample,48,21.628,1,111,1,1,1,1,0,1,1,0,394,21628,0.035136,0.03172,-1.026264,0.041668,0.0,-1.322959,-0.21,0.14,-0.35,52.41015625,98391,52.78,247.1847229,5.124,57 4c 01 6f 00 00 01 8a 00 00 54 7c 00 48 00 41 f7 c9 00 04 00 00 ff 81 ff fd 00 02 ff fb 1b 69 00 01 80 57 00 00 14 9e 43 77 2f 4a 00 00 14 04
395,18960,WL,flash_sample,48,21.648,1,111,1,1,1,1,0,1,1,0,395,21648,0.035136,0.03172,-1.026264,0.041668,0.0,-1.322959,-0.21,0.14,-0.35,52.41015625,98391,52.78,247.1847229,5.124,57 4c 01 6f 00 00 01 8b 00 00 54 90 00 48 00 41 f7 c9 00 04 00 00 ff 81 ff fd 00 02 ff fb 1b 69 00 01 80 57 00 00 14 9e 43 77 2f 4a 00 00 14 04
396,19008,WL,flash_sample,48,21.668,1,111,1,1,1,1,0,1,1,0,396,21668,0.035136,0.03172,-1.026264,0.041668,0.0,-1.322959,-0.21,0.14,-0.35,52.41015625,98391,52.78,247.1847229,5.124,57 4c 01 6f 00 00 01 8c 00 00 54 a4 00 48 00 41 f7 c9 00 04 00 00 ff 81 ff fd 00 02 ff fb 1b 69 00 01 80 57 00 00 14 9e 43 77 2f 4a 00 00 14 04
397,19056,WL,flash_sample,48,21.688,1,111,1,1,1,1,0,1,1,0,397,21688,0.035136,0.03172,-1.026264,0.041668,0.0,-1.322959,-0.21,0.14,-0.35,52.41015625,98391,52.78,247.1847229,5.124,57 4c 01 6f 00 00 01 8d 00 00 54 b8 00 48 00 41 f7 c9 00 04 00 00 ff 81 ff fd 00 02 ff fb 1b 69 00 01 80 57 00 00 14 9e 43 77 2f 4a 00 00 14 04
398,19104,WL,flash_sample,48,21.708,1,97,1,0,0,0,0,1,1,0,398,21708,0.035136,0.03172,-1.026264,0.031251,-0.010417,-1.322959,-0.35,-1.05,1.05,52.43359375,98348,52.24,250.849563599,5.14,57 4c 01 61 00 00 01 8e 00 00 54 cc 00 48 00 41 f7 c9 00 03 ff ff ff 81 ff fb ff f1 00 0f 1b 6f 00 01 80 2c 00 00 14 68 43 7a d9 7d 00 00 14 14
399,19152,WL,flash_sample,48,21.728,1,111,1,1,1,1,0,1,1,0,399,21728,0.036112,0.032208,-1.026752,0.052085,-0.020834,-1.333376,-1.96,0.07,2.8,52.40234375,98322,52.09,253.069061279,5.132,57 4c 01 6f 00 00 01 8f 00 00 54 e0 00 4a 00 42 f7 c8 00 05 ff fe ff 80 ff e4 00 01 00 28 1b 67 00 01 80 12 00 00 14 59 43 7d 11 ae 00 00 14 0c
400,19200,WL,flash_sample,48,21.748,1,111,1,1,1,1,0,1,1,0,400,21748,0.035624,0.03172,-1.028216,0.031251,-0.010417,-1.385461,-2.94,1.05,3.22,52.40234375,98324,52.17,252.897323608,5.132,57 4c 01 6f 00 00 01 90 00 00 54 f4 00 49 00 41 f7 c5 00 03 ff ff ff 7b ff d6 00 0f 00 2e 1b 67 00 01 80 14 00 00 14 61 43 7c e5 b7 00 00 14 0c
401,19248,WL,flash_sample,48,21.768,1,111,1,1,1,1,0,1,1,0,401,21768,0.035136,0.03172,-1.028216,0.020834,-0.031251,-1.302125,-3.15,1.47,2.87,52.41015625,98326,52.24,252.728210449,5.132,57 4c 01 6f 00 00 01 91 00 00 55 08 00 48 00 41 f7 c5 00 02 ff fd ff 83 ff d3 00 15 00 29 1b 69 00 01 80 16 00 00 14 68 43 7c ba 6c 00 00 14 0c
402,19296,WL,flash_sample,48,21.788,1,103,1,1,1,0,0,1,1,0,402,21788,0.035624,0.031232,-1.028704,0.062502,0.010417,-1.343793,-3.08,1.54,2.87,52.4140625,98326,52.31,252.728210449,5.132,57 4c 01 67 00 00 01 92 00 00 55 1c 00 49 00 40 f7 c4 00 06 00 01 ff 7f ff d4 00 16 00 29 1b 6a 00 01 80 16 00 00 14 6f 43 7c ba 6c 00 00 14 0c
403,19344,WL,flash_sample,48,21.808,1,103,1,1,1,0,0,1,1,0,403,21808,0.035624,0.03172,-1.028216,0.031251,-0.020834,-1.343793,-3.15,1.54,2.87,52.40234375,98328,52.37,252.556472778,5.132,57 4c 01 67 00 00 01 93 00 00 55 30 00 49 00 41 f7 c5 00 03 ff fe ff 7f ff d3 00 16 00 29 1b 67 00 01 80 18 00 00 14 75 43 7c 8e 75 00 00 14 0c
404,19392,WL,flash_sample,48,21.828,1,103,1,1,1,0,0,1,1,0,404,21828,0.035136,0.032208,-1.028704,0.052085,0.031251,-1.343793,-3.15,1.54,2.8,52.40234375,98326,52.42,252.728210449,5.124,57 4c 01 67 00 00 01 94 00 00 55 44 00 48 00 42 f7 c4 00 05 00 03 ff 7f ff d3 00 16 00 28 1b 67 00 01 80 16 00 00 14 7a 43 7c ba 6c 00 00 14 04
405,19440,WL,flash_sample,48,21.848,1,111,1,1,1,1,0,1,1,0,405,21848,0.036112,0.03172,-1.028216,0.031251,-0.020834,-1.364627,-3.15,1.54,2.87,52.41796875,98329,52.48,252.471908569,5.124,57 4c 01 6f 00 00 01 95 00 00 55 58 00 4a 00 41 f7 c5 00 03 ff fe ff 7d ff d3 00 16 00 29 1b 6b 00 01 80 19 00 00 14 80 43 7c 78 cf 00 00 14 04
406,19488,WL,flash_sample,48,21.868,1,111,1,1,1,1,0,1,1,0,406,21868,0.034648,0.03172,-1.028216,0.052085,0.0,-1.343793,-3.15,1.54,2.8,52.4296875,98329,52.53,252.471908569,5.124,57 4c 01 6f 00 00 01 96 00 00 55 6c 00 47 00 41 f7 c5 00 05 00 00 ff 7f ff d3 00 16 00 28 1b 6e 00 01 80 19 00 00 14 85 43 7c 78 cf 00 00 14 04
407,19536,WL,flash_sample,48,21.888,1,111,1,1,1,1,0,1,1,0,407,21888,0.034648,0.03172,-1.028216,0.052085,0.0,-1.343793,-3.15,1.54,2.8,52.4296875,98329,52.53,252.471908569,5.124,57 4c 01 6f 00 00 01 97 00 00 55 80 00 47 00 41 f7 c5 00 05 00 00 ff 7f ff d3 00 16 00 28 1b 6e 00 01 80 19 00 00 14 85 43 7c 78 cf 00 00 14 04
408,19584,WL,flash_sample,48,21.908,1,111,1,1,1,1,0,1,1,0,408,21908,0.034648,0.03172,-1.028216,0.052085,0.0,-1.343793,-3.15,1.54,2.8,52.4296875,98329,52.53,252.471908569,5.124,57 4c 01 6f 00 00 01 98 00 00 55 94 00 47 00 41 f7 c5 00 05 00 00 ff 7f ff d3 00 16 00 28 1b 6e 00 01 80 19 00 00 14 85 43 7c 78 cf 00 00 14 04
409,19632,WL,flash_sample,48,21.928,1,111,1,1,1,1,0,1,1,0,409,21928,0.034648,0.03172,-1.028216,0.052085,0.0,-1.343793,-3.15,1.54,2.8,52.4296875,98329,52.53,252.471908569,5.124,57 4c 01 6f 00 00 01 99 00 00 55 a8 00 47 00 41 f7 c5 00 05 00 00 ff 7f ff d3 00 16 00 28 1b 6e 00 01 80 19 00 00 14 85 43 7c 78 cf 00 00 14 04
410,19680,WL,flash_sample,48,21.951,1,65,1,0,0,0,0,0,1,0,410,21951,0.035624,0.03172,-1.026752,0.062502,0.0,-1.343793,-0.21,-0.77,0.56,52.37890625,98337,52.58,251.787567139,5.12,57 4c 01 41 00 00 01 9a 00 00 55 bf 00 49 00 41 f7 c8 00 06 00 00 ff 7f ff fd ff f5 00 08 1b 61 00 01 80 21 00 00 14 8a 43 7b c9 9e 00 00 14 00
411,19728,WL,flash_sample,48,21.968,1,111,1,1,1,1,0,1,1,0,411,21968,0.036112,0.032208,-1.027728,0.031251,0.0,-1.333376,-1.33,-0.49,2.17,52.41796875,98330,52.4,252.384719849,5.12,57 4c 01 6f 00 00 01 9b 00 00 55 d0 00 4a 00 42 f7 c6 00 03 00 00 ff 80 ff ed ff f9 00 1f 1b 6b 00 01 80 1a 00 00 14 78 43 7c 62 7d 00 00 14 00
412,19776,WL,flash_sample,48,21.988,1,111,1,1,1,1,0,1,1,0,412,21988,0.035624,0.03172,-1.02724,0.052085,-0.020834,-1.333376,-2.31,0.28,3.15,52.4296875,98333,52.46,252.131057739,5.12,57 4c 01 6f 00 00 01 9c 00 00 55 e4 00 49 00 41 f7 c7 00 05 ff fe ff 80 ff df 00 04 00 2d 1b 6e 00 01 80 1d 00 00 14 7e 43 7c 21 8d 00 00 14 00
413,19824,WL,flash_sample,48,22.008,1,111,1,1,1,1,0,1,1,0,413,22008,0.035624,0.031232,-1.028704,0.031251,-0.010417,-1.35421,-3.15,1.47,2.8,52.4375,98331,52.51,252.300170898,5.12,57 4c 01 6f 00 00 01 9d 00 00 55 f8 00 49 00 40 f7 c4 00 03 ff ff ff 7e ff d3 00 15 00 28 1b 70 00 01 80 1b 00 00 14 83 43 7c 4c d8 00 00 14 00
414,19872,WL,flash_sample,48,22.028,1,103,1,1,1,0,0,1,1,0,414,22028,0.036112,0.03172,-1.02724,0.031251,-0.020834,-1.35421,-3.15,1.54,2.8,52.421875,98332,52.56,252.215606689,5.144,57 4c 01 67 00 00 01 9e 00 00 56 0c 00 4a 00 41 f7 c7 00 03 ff fe ff 7e ff d3 00 16 00 28 1b 6c 00 01 80 1c 00 00 14 88 43 7c 37 32 00 00 14 18
415,19920,WL,flash_sample,48,22.049,1,103,1,1,1,0,0,1,1,0,415,22049,0.035624,0.03172,-1.028216,0.031251,-0.020834,-1.333376,-3.15,1.54,2.8,52.4453125,98333,52.61,252.131057739,5.144,57 4c 01 67 00 00 01 9f 00 00 56 21 00 49 00 41 f7 c5 00 03 ff fe ff 80 ff d3 00 16 00 28 1b 72 00 01 80 1d 00 00 14 8d 43 7c 21 8d 00 00 14 18
416,19968,WL,flash_sample,48,22.068,1,111,1,1,1,1,0,1,1,0,416,22068,0.036112,0.031232,-1.02724,0.020834,0.0,-1.364627,-3.15,1.47,2.87,52.4140625,98332,52.65,252.215606689,5.144,57 4c 01 6f 00 00 01 a0 00 00 56 34 00 4a 00 40 f7 c7 00 02 00 00 ff 7d ff d3 00 15 00 29 1b 6a 00 01 80 1c 00 00 14 91 43 7c 37 32 00 00 14 18
417,20016,WL,flash_sample,48,22.088,1,111,1,1,1,1,0,1,1,0,417,22088,0.035624,0.030744,-1.028704,0.031251,0.010417,-1.343793,-3.22,1.82,2.59,52.421875,98332,52.68,252.215606689,5.144,57 4c 01 6f 00 00 01 a1 00 00 56 48 00 49 00 3f f7 c4 00 03 00 01 ff 7f ff d2 00 1a 00 25 1b 6c 00 01 80 1c 00 00 14 94 43 7c 37 32 00 00 14 18
418,20064,WL,flash_sample,48,22.108,1,111,1,1,1,1,0,1,1,0,418,22108,0.035624,0.03172,-1.027728,0.031251,-0.041668,-1.322959,-3.15,1.54,2.87,52.4375,98338,52.72,251.703018188,5.144,57 4c 01 6f 00 00 01 a2 00 00 56 5c 00 49 00 41 f7 c6 00 03 ff fc ff 81 ff d3 00 16 00 29 1b 70 00 01 80 22 00 00 14 98 43 7b b3 f9 00 00 14 18
419,20112,WL,flash_sample,48,22.128,1,103,1,1,1,0,0,1,1,0,419,22128,0.034648,0.032208,-1.02724,0.031251,0.020834,-1.35421,-3.15,1.47,2.87,52.4375,98338,52.72,251.703018188,5.136,57 4c 01 67 00 00 01 a3 00 00 56 70 00 47 00 42 f7 c7 00 03 00 02 ff 7e ff d3 00 15 00 29 1b 70 00 01 80 22 00 00 14 98 43 7b b3 f9 00 00 14 10
420,20160,WL,flash_sample,48,22.148,1,103,1,1,1,0,0,1,1,0,420,22148,0.034648,0.032208,-1.02724,0.031251,0.020834,-1.35421,-3.15,1.47,2.87,52.4375,98338,52.72,251.703018188,5.136,57 4c 01 67 00 00 01 a4 00 00 56 84 00 47 00 42 f7 c7 00 03 00 02 ff 7e ff d3 00 15 00 29 1b 70 00 01 80 22 00 00 14 98 43 7b b3 f9 00 00 14 10
421,20208,WL,flash_sample,48,22.168,1,103,1,1,1,0,0,1,1,0,421,22168,0.034648,0.032208,-1.02724,0.031251,0.020834,-1.35421,-3.15,1.47,2.87,52.4375,98338,52.72,251.703018188,5.136,57 4c 01 67 00 00 01 a5 00 00 56 98 00 47 00 42 f7 c7 00 03 00 02 ff 7e ff d3 00 15 00 29 1b 70 00 01 80 22 00 00 14 98 43 7b b3 f9 00 00 14 10
422,20256,WL,flash_sample,48,22.188,1,103,1,1,1,0,0,1,1,0,422,22188,0.034648,0.032208,-1.02724,0.031251,0.020834,-1.35421,-3.15,1.47,2.87,52.4375,98338,52.72,251.703018188,5.136,57 4c 01 67 00 00 01 a6 00 00 56 ac 00 47 00 42 f7 c7 00 03 00 02 ff 7e ff d3 00 15 00 29 1b 70 00 01 80 22 00 00 14 98 43 7b b3 f9 00 00 14 10
423,20304,WL,flash_sample,48,22.208,1,111,1,1,1,1,0,1,1,0,423,22208,0.035624,0.031232,-1.02724,0.031251,0.031251,-1.343793,-0.56,-0.91,1.4,52.4140625,98341,52.76,251.446716309,5.136,57 4c 01 6f 00 00 01 a7 00 00 56 c0 00 49 00 40 f7 c7 00 03 00 03 ff 7f ff f8 ff f3 00 14 1b 6a 00 01 80 25 00 00 14 9c 43 7b 72 5c 00 00 14 10
424,20352,WL,flash_sample,48,22.228,1,111,1,1,1,1,0,1,1,0,424,22228,0.035136,0.032208,-1.02724,0.093753,0.010417,-1.322959,-1.75,-0.14,2.52,52.46484375,98333,52.54,252.131057739,5.144,57 4c 01 6f 00 00 01 a8 00 00 56 d4 00 48 00 42 f7 c7 00 09 00 01 ff 81 ff e7 ff fe 00 24 1b 77 00 01 80 1d 00 00 14 86 43 7c 21 8d 00 00 14 18
425,20400,WL,flash_sample,48,22.248,1,110,0,1,1,1,0,1,1,0,425,22248,0.036112,0.032208,-1.027728,0.062502,0.010417,-1.375044,-3.08,1.47,2.87,52.4453125,98337,52.59,251.787567139,5.144,57 4c 01 6e 00 00 01 a9 00 00 56 e8 00 4a 00 42 f7 c6 00 06 00 01 ff 7c ff d4 00 15 00 29 1b 72 00 01 80 21 00 00 14 8b 43 7b c9 9e 00 00 14 18
426,20448,WL,flash_sample,48,22.268,1,102,0,1,1,0,0,1,1,0,426,22268,0.035136,0.032208,-1.028704,0.031251,0.0,-1.343793,-3.08,1.54,2.8,52.4140625,98338,52.64,251.703018188,5.144,57 4c 01 66 00 00 01 aa 00 00 56 fc 00 48 00 42 f7 c4 00 03 00 00 ff 7f ff d4 00 16 00 28 1b 6a 00 01 80 22 00 00 14 90 43 7b b3 f9 00 00 14 18
427,20496,WL,flash_sample,48,22.288,1,102,0,1,1,0,0,1,1,0,427,22288,0.03416,0.031232,-1.028704,0.031251,-0.020834,-1.343793,-3.15,1.47,2.8,52.46484375,98339,52.68,251.618453979,5.144,57 4c 01 66 00 00 01 ab 00 00 57 10 00 46 00 40 f7 c4 00 03 ff fe ff 7f ff d3 00 15 00 28 1b 77 00 01 80 23 00 00 14 94 43 7b 9e 53 00 00 14 18
428,20544,WL,flash_sample,48,22.308,1,110,0,1,1,1,0,1,1,0,428,22308,0.035136,0.031232,-1.028216,0.062502,0.020834,-1.343793,-3.08,1.61,2.8,52.453125,98339,52.72,251.618453979,5.144,57 4c 01 6e 00 00 01 ac 00 00 57 24 00 48 00 40 f7 c5 00 06 00 02 ff 7f ff d4 00 17 00 28 1b 74 00 01 80 23 00 00 14 98 43 7b 9e 53 00 00 14 18
429,20592,WL,flash_sample,48,22.328,1,110,0,1,1,1,0,1,1,0,429,22328,0.035624,0.031232,-1.027728,0.083336,-0.020834,-1.343793,-3.15,1.54,2.8,52.48828125,98336,52.75,251.874755859,5.14,57 4c 01 6e 00 00 01 ad 00 00 57 38 00 49 00 40 f7 c6 00 08 ff fe ff 7f ff d3 00 16 00 28 1b 7d 00 01 80 20 00 00 14 9b 43 7b df f0 00 00 14 14
430,20640,WL,flash_sample,48,22.348,1,110,0,1,1,1,0,1,1,0,430,22348,0.036112,0.032208,-1.027728,0.031251,0.010417,-1.35421,-3.15,1.54,2.94,52.46484375,98339,52.78,251.618453979,5.14,57 4c 01 6e 00 00 01 ae 00 00 57 4c 00 4a 00 42 f7 c6 00 03 00 01 ff 7e ff d3 00 16 00 2a 1b 77 00 01 80 23 00 00 14 9e 43 7b 9e 53 00 00 14 14
431,20688,WL,flash_sample,48,22.368,1,110,0,1,1,1,0,1,1,0,431,22368,0.035624,0.030744,-1.027728,0.031251,-0.020834,-1.343793,-3.15,1.47,2.87,52.4140625,98339,52.81,251.618453979,5.14,57 4c 01 6e 00 00 01 af 00 00 57 60 00 49 00 3f f7 c6 00 03 ff fe ff 7f ff d3 00 15 00 29 1b 6a 00 01 80 23 00 00 14 a1 43 7b 9e 53 00 00 14 14
432,20736,WL,flash_sample,48,22.388,1,110,0,1,1,1,0,1,1,0,432,22388,0.035624,0.030744,-1.027728,0.031251,-0.020834,-1.343793,-3.15,1.47,2.87,52.4140625,98339,52.81,251.618453979,5.14,57 4c 01 6e 00 00 01 b0 00 00 57 74 00 49 00 3f f7 c6 00 03 ff fe ff 7f ff d3 00 15 00 29 1b 6a 00 01 80 23 00 00 14 a1 43 7b 9e 53 00 00 14 14
433,20784,WL,flash_sample,48,22.408,1,110,0,1,1,1,0,1,1,0,433,22408,0.035624,0.030744,-1.027728,0.031251,-0.020834,-1.343793,-3.15,1.47,2.87,52.4140625,98339,52.81,251.618453979,5.14,57 4c 01 6e 00 00 01 b1 00 00 57 88 00 49 00 3f f7 c6 00 03 ff fe ff 7f ff d3 00 15 00 29 1b 6a 00 01 80 23 00 00 14 a1 43 7b 9e 53 00 00 14 14
434,20832,WL,flash_sample,48,22.428,1,110,0,1,1,1,0,1,1,0,434,22428,0.035624,0.030744,-1.027728,0.031251,-0.020834,-1.343793,-3.15,1.47,2.87,52.4140625,98339,52.81,251.618453979,5.14,57 4c 01 6e 00 00 01 b2 00 00 57 9c 00 49 00 3f f7 c6 00 03 ff fe ff 7f ff d3 00 15 00 29 1b 6a 00 01 80 23 00 00 14 a1 43 7b 9e 53 00 00 14 14
435,20880,WL,flash_sample,48,22.449,1,110,0,1,1,1,0,1,1,0,435,22449,0.035136,0.03172,-1.02724,0.0,-0.052085,-1.343793,-0.21,-0.14,-0.14,52.453125,98345,52.84,251.105865479,5.14,57 4c 01 6e 00 00 01 b3 00 00 57 b1 00 48 00 41 f7 c7 00 00 ff fb ff 7f ff fd ff fe ff fe 1b 74 00 01 80 29 00 00 14 a4 43 7b 1b 1a 00 00 14 14
436,20928,WL,flash_sample,48,22.468,1,110,0,1,1,1,0,1,1,0,436,22468,0.035136,0.03172,-1.02724,0.0,-0.052085,-1.343793,-0.21,-0.14,-0.14,52.453125,98345,52.84,251.105865479,5.14,57 4c 01 6e 00 00 01 b4 00 00 57 c4 00 48 00 41 f7 c7 00 00 ff fb ff 7f ff fd ff fe ff fe 1b 74 00 01 80 29 00 00 14 a4 43 7b 1b 1a 00 00 14 14
437,20976,WL,flash_sample,48,22.488,1,110,0,1,1,1,0,1,1,0,437,22488,0.035136,0.03172,-1.02724,0.0,-0.052085,-1.343793,-0.21,-0.14,-0.14,52.453125,98345,52.84,251.105865479,5.14,57 4c 01 6e 00 00 01 b5 00 00 57 d8 00 48 00 41 f7 c7 00 00 ff fb ff 7f ff fd ff fe ff fe 1b 74 00 01 80 29 00 00 14 a4 43 7b 1b 1a 00 00 14 14
438,21024,WL,flash_sample,48,22.508,1,110,0,1,1,1,0,1,1,0,438,22508,0.035136,0.03172,-1.02724,0.0,-0.052085,-1.343793,-0.21,-0.14,-0.14,52.453125,98345,52.84,251.105865479,5.14,57 4c 01 6e 00 00 01 b6 00 00 57 ec 00 48 00 41 f7 c7 00 00 ff fb ff 7f ff fd ff fe ff fe 1b 74 00 01 80 29 00 00 14 a4 43 7b 1b 1a 00 00 14 14
439,21072,WL,flash_sample,48,22.528,1,110,0,1,1,1,0,1,1,0,439,22528,0.035136,0.03172,-1.02724,0.0,-0.052085,-1.343793,-0.21,-0.14,-0.14,52.453125,98345,52.84,251.105865479,5.14,57 4c 01 6e 00 00 01 b7 00 00 58 00 00 48 00 41 f7 c7 00 00 ff fb ff 7f ff fd ff fe ff fe 1b 74 00 01 80 29 00 00 14 a4 43 7b 1b 1a 00 00 14 14
440,21120,WL,flash_sample,48,22.548,1,110,0,1,1,1,0,1,1,0,440,22548,0.035136,0.03172,-1.02724,0.0,-0.052085,-1.343793,-0.21,-0.14,-0.14,52.453125,98345,52.84,251.105865479,5.14,57 4c 01 6e 00 00 01 b8 00 00 58 14 00 48 00 41 f7 c7 00 00 ff fb ff 7f ff fd ff fe ff fe 1b 74 00 01 80 29 00 00 14 a4 43 7b 1b 1a 00 00 14 14
